datetime,open,high,low,close,volume,Contract,TradeDate,PreClose,last_close,RSI_6,RSI_14,BBL_14_2.0,BBM_14_2.0,BBU_14_2.0,BBB_14_2.0,BBP_14_2.0
2021-03-11 13:45:00,5233.0,5313.5,5221.0,5277.0,51347.0,eg2105,20210311,5423.0,5236.5,37.066906487141296,35.78611906541465,5237.207638820346,5327.785714285715,5418.3637897510835,3.400214660379313,0.2196577978457278
2021-03-11 14:00:00,5277.5,5299.5,5256.5,5263.0,25427.0,eg2105,20210311,5423.0,5277.0,33.889024778210604,34.424932899093754,5236.579132181157,5316.464285714285,5396.349439247414,3.005198539479922,0.1653678227449768
2021-03-11 14:15:00,5263.0,5264.5,5231.5,5235.5,29212.0,eg2105,20210311,5423.0,5263.0,28.191835571465695,31.861300430005688,5223.014233619442,5306.75,5390.485766380558,3.155821034740956,0.07455455965980648
2021-03-11 14:30:00,5235.0,5254.5,5216.5,5246.0,28603.0,eg2105,20210311,5423.0,5235.5,33.32738498195054,33.885804559131586,5212.7572231668155,5300.428571428572,5388.099919690328,3.3080852644384144,0.18958746210867644
2021-03-11 14:45:00,5245.5,5286.5,5222.5,5277.5,49588.0,eg2105,20210311,5423.0,5246.0,46.978486790088475,39.67633663778775,5209.725070234612,5297.714285714285,5385.703501193959,3.3217803276761644,0.38513202666891
2021-03-11 15:00:00,5277.5,5295.5,5257.5,5276.5,29226.0,eg2105,20210311,5423.0,5277.5,46.61489371187286,39.557887752495624,5207.617219087429,5296.285714285715,5384.954209484001,3.3483274876625275,0.38842872408362966
2021-03-11 21:15:00,5313.0,5353.5,5284.5,5339.5,55912.0,eg2105,20210312,5276.0,5276.5,66.32090684246718,49.73823086374753,5207.063187190711,5297.142857142857,5387.222527095003,3.401066287297857,0.7351093364332091
2021-03-11 21:30:00,5339.5,5348.5,5309.5,5316.5,42458.0,eg2105,20210312,5276.0,5339.5,57.08884975177731,46.64908855841551,5208.357054528875,5295.0,5381.642945471125,3.272632501270071,0.6240724209172064
2021-03-11 21:45:00,5316.5,5373.0,5306.5,5369.5,44762.0,eg2105,20210312,5276.0,5316.5,69.01556571088742,53.773817235768036,5206.317225734747,5296.0,5385.682774265253,3.3868117169657515,0.9097776892060141
2021-03-11 22:00:00,5369.5,5374.5,5345.5,5351.5,26216.0,eg2105,20210312,5276.0,5369.5,61.99335666439771,51.26962344915245,5208.25338321548,5294.964285714285,5381.67518821309,3.2752214300198133,0.8260011870277436
2021-03-11 22:15:00,5352.5,5360.5,5324.5,5324.5,33271.0,eg2105,20210312,5276.0,5351.5,52.397014042167456,47.6826098187404,5210.07914118964,5293.178571428572,5376.278001667503,3.139868761937654,0.6884575410527572
2021-03-11 22:30:00,5324.5,5354.5,5318.5,5333.5,24261.0,eg2105,20210312,5276.0,5324.5,55.17265689444262,48.96437873005525,5209.4874281209195,5294.464285714285,5379.441143307651,3.210026662098881,0.7296843834383104
2021-03-11 22:45:00,5335.0,5337.5,5244.0,5250.5,63668.0,eg2105,20210312,5276.0,5333.5,33.533961333576215,39.3818515549016,5205.169708904134,5292.678571428572,5380.1874339530095,3.3067892313293474,0.2590040013559047
2021-03-11 23:00:00,5249.5,5259.5,5211.5,5232.5,56454.0,eg2105,20210312,5276.0,5250.5,30.428258266346724,37.66051738743529,5204.129308145859,5292.392857142857,5380.656406139855,3.3354874205104954,0.16071578911417925
2021-03-12 09:15:00,5263.5,5274.5,5228.5,5255.5,40528.0,eg2105,20210312,5276.0,5232.5,39.07944174943024,41.19728443428654,5200.84489879254,5290.857142857143,5380.869386921746,3.4025580972687086,0.3035981480932366
2021-03-12 09:30:00,5254.5,5263.5,5206.5,5210.5,24691.0,eg2105,20210312,5276.0,5255.5,30.24841510498033,36.79840898897948,5188.775213316121,5287.107142857143,5385.439072398165,3.7196874163546294,0.11046659404164205
2021-03-12 09:45:00,5209.0,5244.5,5204.0,5215.5,31890.0,eg2105,20210312,5276.0,5210.5,32.28857193628293,37.59572337891077,5183.869501426889,5285.678571428572,5387.487641430254,3.8522611099360384,0.1553422429484349
2021-03-12 10:00:00,5214.5,5219.5,5186.5,5202.5,35524.0,eg2105,20210312,5276.0,5215.5,29.58843344483593,36.31303211687338,5173.6980701995135,5282.571428571428,5391.444786943343,4.1219833879788235,0.1322726249616466
2021-03-12 10:15:00,5202.0,5223.5,5188.5,5207.0,23444.0,eg2105,20210312,5276.0,5202.5,31.952184826972434,37.11286516397097,5161.879533989411,5277.535714285715,5393.191894582018,4.382961539539548,0.19506292657682908
2021-03-12 10:45:00,5207.5,5207.5,5168.5,5174.5,27288.0,eg2105,20210312,5276.0,5207.0,24.75101702366198,33.81028662479395,5142.9827053574645,5270.25,5397.5172946425355,4.829649244059977,0.12382322862704165
2021-03-12 11:00:00,5174.5,5223.5,5160.5,5220.5,33289.0,eg2105,20210312,5276.0,5174.5,45.5816843640724,41.71593763791931,5138.279500342669,5261.75,5385.220499657331,4.693134400430691,0.332956049767023
2021-03-12 11:15:00,5220.0,5242.5,5214.5,5230.5,28370.0,eg2105,20210312,5276.0,5220.5,49.24681347182074,43.301365868399074,5135.12230174137,5255.607142857143,5376.091983972916,4.585001802485286,0.3958078766397762
2021-03-12 11:30:00,5231.0,5244.5,5216.5,5223.5,20750.0,eg2105,20210312,5276.0,5230.5,46.60986689579643,42.431273100815275,5141.883151019582,5245.178571428572,5348.473991837561,3.938680790456131,0.39506518612956343
2021-03-12 13:45:00,5221.5,5240.5,5204.5,5235.0,24807.0,eg2105,20210312,5276.0,5223.5,51.70766304785238,44.40762236150106,5152.046910513846,5236.857142857143,5321.66737520044,3.238974447067911,0.4890511863614184
2021-03-12 14:00:00,5235.5,5304.5,5234.5,5292.5,50691.0,eg2105,20210312,5276.0,5235.0,69.29710443882247,53.08086935938199,5158.008795814881,5234.571428571428,5311.134061327976,2.9252684312856,0.8783083819281108
2021-03-12 14:15:00,5292.5,5306.0,5244.5,5247.5,28128.0,eg2105,20210312,5276.0,5292.5,51.63495536124923,46.91232395511673,5174.000562433329,5228.428571428572,5282.856580423814,2.082002584588095,0.6751986607951745
2021-03-12 14:30:00,5248.5,5256.5,5234.0,5252.5,26830.0,eg2105,20210312,5276.0,5247.5,53.22454567975894,47.64041073190642,5173.902480552723,5228.571428571428,5283.240376590134,2.0911619460706876,0.7188497519687441
2021-03-12 14:45:00,5251.5,5263.5,5231.5,5256.5,16793.0,eg2105,20210312,5276.0,5252.5,54.65525629888753,48.251857794213805,5173.757953362229,5230.285714285715,5286.8134752092,2.1615553723609624,0.7318709010053338
2021-03-12 15:00:00,5256.5,5262.5,5243.5,5246.5,15533.0,eg2105,20210312,5276.0,5256.5,50.06158770609209,46.781045513544065,5174.080243079501,5229.642857142857,5285.205471206213,2.124910460662381,0.6516950123865807
2021-03-14 21:15:00,5253.5,5296.5,5244.0,5284.5,41082.0,eg2105,20210315,5247.0,5246.5,63.89800771336202,52.68339673010292,5173.850334548909,5234.928571428572,5296.006808308234,2.3334888354740198,0.9058027138954166
2021-03-14 21:30:00,5283.5,5310.0,5259.5,5290.5,43869.0,eg2105,20210315,5247.0,5284.5,65.69873538236273,53.55920826798921,5174.026791129067,5240.285714285715,5306.544637442363,2.528828646728839,0.8789247041909336
2021-03-14 21:45:00,5289.5,5317.5,5278.5,5278.5,37574.0,eg2105,20210315,5247.0,5290.5,58.67481125567598,51.505833592959846,5180.279788166688,5245.714285714285,5311.148783261882,2.4947793182635003,0.7505231606758072
2021-03-14 22:00:00,5278.5,5286.5,5252.5,5254.0,29231.0,eg2105,20210315,5247.0,5278.5,46.49600936324774,47.50166455564086,5187.200760304833,5249.071428571428,5310.942096838024,2.357394792908495,0.5398296282119888
2021-03-14 22:15:00,5254.5,5273.0,5239.5,5256.5,35228.0,eg2105,20210315,5247.0,5254.0,47.82216379294088,47.94636306024855,5208.910163400169,5254.928571428572,5300.946979456974,1.7514380035004833,0.5170739127965766
2021-03-14 22:30:00,5258.5,5266.5,5234.5,5263.5,27587.0,eg2105,20210315,5247.0,5256.5,51.83352752579869,49.24282651664676,5216.020413124915,5258.0,5299.979586875085,1.5967891546247721,0.5655080291328954
2021-03-14 22:45:00,5264.5,5294.5,5256.5,5277.0,32907.0,eg2105,20210315,5247.0,5263.5,59.1088504230577,51.73927962601299,5221.256112002688,5261.321428571428,5301.386745140169,1.5230134525204069,0.6956626425460974
2021-03-14 23:00:00,5277.5,5297.5,5251.5,5256.0,22948.0,eg2105,20210315,5247.0,5277.0,46.10849674961795,47.800776916357556,5229.247200085517,5263.642857142857,5298.038514200197,1.3069145453386721,0.38889793368221326
2021-03-15 09:15:00,5261.0,5344.5,5261.0,5344.5,46305.0,eg2105,20210315,5247.0,5256.0,74.48637881111885,61.20393428061089,5220.750150906491,5271.464285714285,5322.178420522079,1.9241004798317491,1.2200725651982363
2021-03-15 09:30:00,5344.0,5359.5,5325.5,5335.0,30070.0,eg2105,20210315,5247.0,5344.5,69.75490935561761,59.439587764688866,5214.817506755206,5274.5,5334.182493244794,2.263057853627619,1.0068487986238488
2021-03-15 09:45:00,5334.5,5372.5,5326.0,5372.0,26663.0,eg2105,20210315,5247.0,5335.0,76.67854476950352,63.8147927980686,5207.541330582435,5283.392857142857,5359.244383703279,2.871318813927487,1.0840827922333265
2021-03-15 10:00:00,5372.0,5419.5,5355.5,5405.0,53340.0,eg2105,20210315,5247.0,5372.0,81.26796412521762,67.2118996300429,5198.205603154355,5294.285714285715,5390.365825417074,3.6295778624906427,1.0761561077032802
2021-03-15 10:15:00,5405.5,5408.5,5337.5,5347.0,31916.0,eg2105,20210315,5247.0,5405.0,57.43127803719508,57.07068521836389,5203.537603671592,5300.75,5397.962396328408,3.667873275608487,0.7378811846369656
2021-03-15 10:45:00,5347.5,5347.5,5328.5,5343.0,21094.0,eg2105,20210315,5247.0,5347.0,56.0702342077337,56.438224123183694,5213.147635365847,5307.642857142857,5402.1380789198665,3.5607226906701523,0.6870842895134904
2021-03-15 11:00:00,5341.5,5363.5,5321.5,5352.5,21720.0,eg2105,20210315,5247.0,5343.0,58.849581075219284,57.638928148432676,5216.287437708129,5312.5,5408.712562291871,3.6221199921645595,0.7078730627641727
2021-03-15 11:15:00,5352.5,5368.5,5341.5,5345.5,13900.0,eg2105,20210315,5247.0,5352.5,55.73182041519148,56.405230083609744,5219.6402477952615,5316.428571428572,5413.216895061882,3.641103132786082,0.6501804529726528
2021-03-15 11:30:00,5344.5,5347.0,5326.5,5340.5,12308.0,eg2105,20210315,5247.0,5345.5,53.31096340392186,55.49158656631247,5225.756873538919,5320.857142857143,5415.957412175368,3.574622161990933,0.6032744559173011
2021-03-15 13:45:00,5334.5,5334.5,5268.5,5281.5,39930.0,eg2105,20210315,5247.0,5340.5,33.00832008716084,46.0191322785659,5232.3002336245945,5322.821428571428,5413.342623518262,3.4012486107815407,0.2717582683497612
2021-03-15 14:00:00,5282.5,5290.5,5251.5,5258.0,20713.0,eg2105,20210315,5247.0,5281.5,27.92520917955861,42.879453942931406,5232.7186122522,5322.928571428572,5413.138530604943,3.389485993127318,0.14012525877753648
2021-03-15 14:15:00,5257.5,5274.5,5252.5,5253.5,15126.0,eg2105,20210315,5247.0,5258.0,26.97081850400296,42.2845352335487,5229.997371953402,5322.214285714285,5414.431199475169,3.4653589205684225,0.12743122214835756
2021-03-15 14:30:00,5253.5,5256.5,5226.5,5247.5,25918.0,eg2105,20210315,5247.0,5253.5,25.572448657304182,41.45859917882687,5222.654459414802,5320.107142857143,5417.5598262994845,3.66356093309823,0.12747489195563458
2021-03-15 14:45:00,5247.5,5277.5,5242.5,5269.5,16629.0,eg2105,20210315,5247.0,5247.5,39.397613738074746,45.65054956764952,5225.935542941437,5321.071428571428,5416.20731420142,3.57581689729479,0.2289591186862786
2021-03-15 15:00:00,5269.5,5285.0,5263.5,5269.5,14775.0,eg2105,20210315,5247.0,5269.5,39.39761373807473,45.65054956764952,5218.045959012504,5315.714285714285,5413.382612416067,3.6747018914940655,0.2634121148845159
2021-03-15 21:15:00,5237.0,5282.5,5200.5,5262.5,52678.0,eg2105,20210316,5270.0,5269.5,36.307524082831364,44.47533549679373,5209.86477629956,5310.535714285715,5411.20665227187,3.791366574010342,0.2614221380736469
2021-03-15 21:30:00,5263.0,5266.0,5229.5,5265.5,32788.0,eg2105,20210316,5270.0,5262.5,38.77708436174038,45.127316690132986,5205.958136212297,5302.928571428572,5399.899006644846,3.657240858899641,0.3070103978336586
2021-03-15 21:45:00,5265.5,5267.0,5216.5,5219.5,31950.0,eg2105,20210316,5270.0,5265.5,22.631307019791553,37.798343214769666,5201.855203937546,5289.678571428572,5377.501938919597,3.3205559205578337,0.10045615743587161
2021-03-15 22:00:00,5219.5,5237.5,5213.5,5232.5,21605.0,eg2105,20210316,5270.0,5219.5,32.20439624902714,40.72804293982337,5195.240424962629,5281.5,5367.759575037371,3.2664801680345046,0.21597356015972027
2021-03-15 22:15:00,5232.5,5269.0,5228.5,5266.5,24105.0,eg2105,20210316,5270.0,5232.5,51.16760048769069,47.67014419520429,5196.632166069643,5276.035714285715,5355.439262501786,3.0099700804175282,0.43995410469714624
2021-03-15 22:30:00,5266.0,5267.0,5235.5,5246.0,15958.0,eg2105,20210316,5270.0,5266.5,42.5552857794569,44.3010343524519,5200.159296659711,5268.428571428572,5336.697846197432,2.5916371017762123,0.33573451230800394
2021-03-15 22:45:00,5246.0,5266.5,5238.5,5250.5,15495.0,eg2105,20210316,5270.0,5246.0,44.99407470139056,45.216333661552994,5208.059239482712,5261.642857142857,5315.226474803002,2.0367637680844712,0.3960236577014022
2021-03-15 23:00:00,5250.0,5254.5,5234.0,5253.5,10847.0,eg2105,20210316,5270.0,5250.5,46.80090905223772,45.85513628864594,5224.461175804247,5255.428571428572,5286.395967052896,1.1784917330122262,0.46886125891941793
2021-03-16 09:15:00,5271.0,5277.5,5231.5,5247.5,22890.0,eg2105,20210316,5270.0,5253.5,43.38096271662237,44.73170697872214,5225.447452802694,5253.0,5280.552547197306,1.0490214048089097,0.4001907162954108
2021-03-16 09:30:00,5247.5,5267.5,5239.5,5265.5,14364.0,eg2105,20210316,5270.0,5247.5,55.17339415126802,48.78545732527215,5225.331195181924,5253.535714285715,5281.740233389505,1.0737347431405169,0.7120987362035432
2021-03-16 09:45:00,5265.0,5287.5,5261.5,5265.5,18595.0,eg2105,20210316,5270.0,5265.5,55.17339415126803,48.78545732527215,5225.5232523386785,5254.392857142857,5283.262461947035,1.098875001892287,0.6923674212460218
2021-03-16 10:00:00,5265.5,5302.5,5257.5,5299.5,16684.0,eg2105,20210316,5270.0,5265.5,71.38446379276417,55.87532663226082,5221.418922538894,5258.107142857143,5294.795363175393,1.3954915455874062,1.064116449146311
2021-03-16 10:15:00,5298.5,5298.5,5256.5,5258.5,20465.0,eg2105,20210316,5270.0,5299.5,46.8613061436962,47.360915076380884,5221.175677700284,5257.321428571428,5293.467179442573,1.3750633801732952,0.5163030425453469
2021-03-16 10:45:00,5259.5,5260.5,5222.5,5228.5,28876.0,eg2105,20210316,5270.0,5258.5,36.00169487973688,42.283657551589954,5216.089223277861,5254.392857142857,5292.696491007853,1.4579661211637833,0.16200521295031725
2021-03-16 11:00:00,5229.5,5272.0,5226.5,5269.5,16669.0,eg2105,20210316,5270.0,5228.5,53.62618504576538,50.14919758116812,5216.000737906536,5254.892857142857,5293.784976379177,1.4802250129022247,0.6877905234269394
2021-03-16 11:15:00,5269.5,5278.5,5242.5,5248.5,23045.0,eg2105,20210316,5270.0,5269.5,45.863194221665495,46.6430003348244,5215.12692306234,5253.678571428572,5292.230219794803,1.4676059009734372,0.43283592728154735
2021-03-16 11:30:00,5248.5,5277.5,5247.5,5275.5,18204.0,eg2105,20210316,5270.0,5248.5,55.746933044299524,51.35237409280837,5222.6854963130745,5257.678571428572,5292.671646544069,1.3311226481457967,0.7546422186762323
2021-03-16 13:45:00,5273.5,5280.5,5255.5,5262.0,13799.0,eg2105,20210316,5270.0,5275.5,50.24320211475389,49.0225540321439,5227.677161163694,5259.785714285715,5291.894267407735,1.2209072713670788,0.534481244076469
2021-03-16 14:00:00,5262.0,5281.5,5262.0,5267.5,24677.0,eg2105,20210316,5270.0,5262.0,52.534212570708924,50.01748638039328,5227.684775452709,5259.857142857143,5292.029510261577,1.2233171559848968,0.6187798374732518
2021-03-16 14:15:00,5267.5,5269.5,5237.5,5245.5,17061.0,eg2105,20210316,5270.0,5267.5,43.02513972107091,46.13845576092651,5227.586560266905,5259.821428571428,5292.056296875952,1.2257020030917232,0.27785811879028877
2021-03-16 14:30:00,5246.5,5266.5,5242.5,5248.5,10871.0,eg2105,20210316,5270.0,5245.5,44.664152476562855,46.74497584772555,5227.262510280982,5259.678571428572,5292.0946325761615,1.232625176895002,0.3275766543986383
2021-03-16 14:45:00,5248.5,5260.5,5242.5,5243.5,11368.0,eg2105,20210316,5270.0,5248.5,42.23422353083329,45.818904344284064,5225.608060582861,5258.964285714285,5292.32051084571,1.2685473153729063,0.2681949073470439
2021-03-16 15:00:00,5243.5,5248.5,5220.5,5241.0,17090.0,eg2105,20210316,5270.0,5243.5,40.89916540875131,45.33528835513266,5224.346982983273,5258.5,5292.653017016727,1.29896422997916,0.24380008665956135
2021-03-16 21:15:00,5232.5,5232.5,5123.5,5145.5,80379.0,eg2105,20210317,5240.0,5241.0,16.700083020194086,31.609845399450258,5182.795593432573,5249.928571428572,5317.06154942457,2.5574815764676604,-0.2777740132040296
2021-03-16 21:30:00,5146.5,5167.5,5136.5,5160.5,30910.0,eg2105,20210317,5240.0,5145.5,25.057667786444277,34.94154840321069,5161.821183303621,5242.428571428572,5323.035959553522,3.0751926145170048,-0.008195174997936927
2021-03-16 21:45:00,5160.5,5192.0,5145.5,5184.5,30869.0,eg2105,20210317,5240.0,5160.5,37.16244331389362,39.97974593034583,5155.120567086003,5234.214285714285,5313.308004342568,3.0221811454740304,0.18572544965341733
2021-03-16 22:00:00,5184.5,5192.5,5172.5,5175.5,20556.0,eg2105,20210317,5240.0,5184.5,34.64433569034892,38.76732546361923,5145.029042064758,5228.285714285715,5311.542386506671,3.184855486893803,0.1829940899774044
2021-03-16 22:15:00,5176.5,5187.0,5169.5,5179.5,15600.0,eg2105,20210317,5240.0,5175.5,36.923807501576796,39.64339821862302,5137.822081258407,5224.785714285715,5311.749347313023,3.328888026528252,0.23962843599522637
2021-03-16 22:30:00,5179.5,5226.5,5172.5,5215.5,23108.0,eg2105,20210317,5240.0,5179.5,54.18244935787682,46.993795990856505,5137.522630271307,5220.928571428572,5304.334512585836,3.195061568691122,0.46745692601000793
2021-03-16 22:45:00,5216.0,5275.5,5208.5,5273.5,33579.0,eg2105,20210317,5240.0,5215.5,70.03411716680341,56.24017716903681,5136.018006106219,5222.714285714285,5309.410565322351,3.3199702248773915,0.7928944270463807
2021-03-16 23:00:00,5272.5,5279.5,5250.5,5272.0,30426.0,eg2105,20210317,5240.0,5273.5,69.29014095343418,55.96826111319298,5136.360142554339,5222.464285714285,5308.568428874231,3.2974526372723454,0.7876500042146504
2021-03-17 09:15:00,5291.0,5298.0,5243.5,5258.5,26998.0,eg2105,20210317,5240.0,5272.0,62.158732706404464,53.46291352755494,5136.551563128921,5222.214285714285,5307.87700829965,3.2807049997814355,0.7117940755942895
2021-03-17 09:30:00,5259.0,5259.0,5223.5,5225.5,19145.0,eg2105,20210317,5240.0,5258.5,47.74457413398533,47.827001773992066,5137.243285367331,5219.214285714285,5301.18528606124,3.141124156228669,0.5383410856224119
2021-03-17 09:45:00,5225.5,5235.5,5206.5,5228.0,18877.0,eg2105,20210317,5240.0,5225.5,48.82343536800098,48.27188798145539,5137.108625708177,5217.964285714285,5298.819945720394,3.0991266163884843,0.5620594420041622
2021-03-17 10:00:00,5227.5,5242.0,5221.5,5236.5,12005.0,eg2105,20210317,5240.0,5228.0,52.79939465170659,49.83806563377142,5137.317080308264,5217.107142857143,5296.897205406022,3.0587856589497693,0.621524263318987
2021-03-17 10:15:00,5236.5,5237.5,5218.5,5228.5,17783.0,eg2105,20210317,5240.0,5236.5,48.5402254316059,48.35416762733939,5137.296121517468,5216.035714285715,5294.775307053961,3.019135492212751,0.5791487819283708
2021-03-17 10:45:00,5229.0,5229.0,5203.5,5208.5,11654.0,eg2105,20210317,5240.0,5228.5,39.082274835919456,44.76567006741321,5136.1479875419045,5213.714285714285,5291.280583886666,2.9754717624214475,0.46638820056426267
2021-03-17 11:00:00,5208.5,5208.5,5183.0,5193.0,17361.0,eg2105,20210317,5240.0,5208.5,33.08669034346048,42.15464769260699,5148.088327026263,5217.107142857143,5286.125958688023,2.645865378685019,0.3253581826424412
2021-03-17 11:15:00,5193.0,5196.5,5155.5,5161.5,24880.0,eg2105,20210317,5240.0,5193.0,24.078444615676453,37.38266069381712,5148.392560452183,5217.178571428572,5285.96458240496,2.6369046040742945,0.09527692739964531
2021-03-17 11:30:00,5160.5,5181.5,5140.5,5173.0,36355.0,eg2105,20210317,5240.0,5161.5,32.16908845609356,40.05080381650942,5145.778485044055,5216.357142857143,5286.935800670231,2.7060515942522447,0.19284522970127338
2021-03-17 13:45:00,5179.0,5207.5,5177.5,5204.5,24283.0,eg2105,20210317,5240.0,5173.0,49.76519751923572,46.74464210738348,5151.14255383809,5218.428571428572,5285.714589019053,2.5787846540193886,0.3964972818472919
2021-03-17 14:00:00,5204.5,5221.5,5197.5,5207.5,16409.0,eg2105,20210317,5240.0,5204.5,51.21162703008318,47.34762529019709,5156.2993969419995,5220.428571428572,5284.557745915144,2.456854781523162,0.39919898757406697
2021-03-17 14:15:00,5207.5,5213.5,5176.0,5185.5,19492.0,eg2105,20210317,5240.0,5207.5,40.85876393003455,43.46136928050337,5151.683789940754,5218.285714285715,5284.887638630676,2.55263617178453,0.25386811561252415
2021-03-17 14:30:00,5185.5,5193.5,5164.0,5164.5,14907.0,eg2105,20210317,5240.0,5185.5,33.17634054922017,40.07964376168803,5146.088377269476,5210.5,5274.911622730524,2.4723778036857866,0.14292158736282617
2021-03-17 14:45:00,5165.5,5173.5,5140.5,5140.5,22008.0,eg2105,20210317,5240.0,5164.5,26.375197283803114,36.57682560800842,5136.956451322186,5201.107142857143,5265.2578343921,2.466809076335128,0.027618943716945326
2021-03-17 15:00:00,5141.5,5168.0,5141.5,5165.0,16729.0,eg2105,20210317,5240.0,5140.5,41.153108648402544,42.13636693779293,5136.391813196855,5194.428571428572,5252.465329660288,2.2345771987680036,0.24646609902748634
2021-03-17 21:15:00,5101.0,5152.0,5092.0,5145.5,47504.0,eg2105,20210318,5165.0,5165.0,34.532899230857886,39.19168662834076,5128.333690102321,5188.714285714285,5249.094881326249,2.3273817862049415,0.14215088244572838
2021-03-17 21:30:00,5145.5,5151.5,5131.5,5138.5,23604.0,eg2105,20210318,5165.0,5145.5,32.29495895370607,38.16071738930907,5120.987905761028,5182.321428571428,5243.654951381829,2.367028894512549,0.14276119678554125
2021-03-17 21:45:00,5139.5,5150.5,5123.0,5148.5,28708.0,eg2105,20210318,5165.0,5138.5,39.06463763049054,40.566038566903615,5120.430647346501,5176.035714285715,5231.640781224928,2.1485580860945372,0.25239923444552026
2021-03-17 22:00:00,5148.5,5157.0,5135.5,5144.5,12454.0,eg2105,20210318,5165.0,5148.5,37.27562572991958,39.89754159684455,5120.582324563377,5170.035714285715,5219.489104008052,1.9130772959919378,0.2418203845167301
2021-03-17 22:15:00,5143.5,5153.5,5117.5,5121.5,22025.0,eg2105,20210318,5165.0,5144.5,28.325077658427777,36.20320554532636,5113.407984867883,5163.821428571428,5214.234872274974,1.9525634029328678,0.0802565202617563
2021-03-17 22:30:00,5121.5,5124.5,5104.5,5112.5,17908.0,eg2105,20210318,5165.0,5121.5,25.454999645217,34.84360087116481,5104.047813176519,5158.071428571428,5212.0950439663375,2.0947214920546893,0.07822677880493248
2021-03-17 22:45:00,5111.5,5116.5,5084.5,5088.5,31424.0,eg2105,20210318,5165.0,5112.5,19.222281326610826,31.451558918172648,5088.131978209187,5152.857142857143,5217.582307505099,2.5122048934610137,0.0028429575483881453
2021-03-17 23:00:00,5088.5,5109.5,5079.5,5102.0,21559.0,eg2105,20210318,5165.0,5088.5,30.679288589437842,35.26887855123107,5079.1596943503055,5147.785714285715,5216.411734221124,2.666234522737179,0.16641141123433809
2021-03-18 09:15:00,5111.0,5123.5,5065.0,5073.5,30409.0,eg2105,20210318,5165.0,5102.0,22.569715024215554,31.305404348046068,5067.59793122415,5138.428571428572,5209.259211632993,2.7568988931076905,0.04166324601059999
2021-03-18 09:30:00,5073.5,5098.5,5062.5,5085.0,17019.0,eg2105,20210318,5165.0,5073.5,31.35571764616249,34.50384189299284,5065.155477952132,5129.678571428572,5194.201664905011,2.515677837431064,0.15377844565925947
2021-03-18 09:45:00,5085.5,5097.5,5073.5,5086.5,16473.0,eg2105,20210318,5165.0,5085.0,32.55359930124585,34.929418836232564,5062.560519815467,5122.607142857143,5182.653765898819,2.3443774377819984,0.1993407703204009
2021-03-18 10:00:00,5086.0,5117.5,5085.5,5112.5,20485.0,eg2105,20210318,5165.0,5086.5,50.515189738348276,41.96816553713644,5063.411613760241,5118.892857142857,5174.374100525472,2.1677048116057938,0.44238722176096706
2021-03-18 10:15:00,5112.5,5131.0,5101.5,5113.5,17072.0,eg2105,20210318,5165.0,5112.5,51.11603184691461,42.22701471854165,5062.759035197312,5116.964285714285,5171.1695362312585,2.1186487726054763,0.4680447403042574
2021-03-18 10:45:00,5105.5,5112.5,5079.5,5088.5,21526.0,eg2105,20210318,5165.0,5113.5,37.467995595866746,37.699677690851,5062.602147287073,5111.5,5160.397852712927,1.9132486633249175,0.2648158485094403
2021-03-18 11:00:00,5088.5,5104.5,5083.5,5087.5,13110.0,eg2105,20210318,5165.0,5088.5,36.9938800919955,37.526363707349795,5060.917583718442,5107.357142857143,5153.796701995844,1.8185358039293864,0.28620444266238854
2021-03-18 11:15:00,5088.0,5092.5,5069.5,5071.5,15586.0,eg2105,20210318,5165.0,5087.5,29.76285974967181,34.77194701118039,5056.146593557626,5102.571428571428,5148.996263585231,1.8196642874551547,0.16535768450021657
2021-03-18 11:30:00,5071.5,5080.5,5053.5,5055.0,18214.0,eg2105,20210318,5165.0,5071.5,23.965810098694288,32.15112248869029,5050.940217666897,5095.892857142857,5140.8454966188165,1.7642694120991953,0.045156217526157186
2021-03-18 13:45:00,5059.0,5080.0,5050.5,5067.5,19300.0,eg2105,20210318,5165.0,5055.0,35.4037315056586,36.08160226959845,5052.248060510262,5090.392857142857,5128.537653775452,1.4986975545146806,0.19992162544006356
2021-03-18 14:00:00,5067.5,5074.5,5053.5,5055.5,13971.0,eg2105,20210318,5165.0,5067.5,30.174573094408377,34.04276022141265,5047.763992358496,5085.678571428572,5123.593150498647,1.4910332431577817,0.10201890448534584
2021-03-18 14:15:00,5056.0,5087.5,5056.0,5081.0,15318.0,eg2105,20210318,5165.0,5055.5,49.278256554636876,41.595240878164645,5048.529007079204,5083.428571428572,5118.328135777939,1.3730718887453377,0.4652062787337402
2021-03-18 14:30:00,5081.0,5093.0,5073.5,5088.0,10820.0,eg2105,20210318,5165.0,5081.0,53.47160269462453,43.50755854001585,5048.513107448881,5083.392857142857,5118.272606836833,1.3723019516370931,0.5660432327864269
2021-03-18 14:45:00,5087.5,5096.5,5082.0,5083.0,11021.0,eg2105,20210318,5165.0,5088.0,49.933185605195376,42.438675303719,5048.713768953015,5082.035714285715,5115.357659618415,1.3113621078667905,0.5144692289819441
2021-03-18 15:00:00,5083.5,5085.5,5064.5,5076.0,14899.0,eg2105,20210318,5165.0,5083.0,44.93740773049415,40.92286685829021,5049.050806908984,5082.214285714285,5115.377764519587,1.3050799096969037,0.40630829547815867
